,a2_i,a2_j,a1_i,a1_j,b2_i,b2_j,b1_i,b1_j,y1,y2
39411,4.0,4.0,,,,,,,2.0,3.0
39412,4.0,3.0,,,,,,,2.0,3.0
39413,4.0,3.0,,,,,,,2.0,2.0
39414,4.0,2.0,0.0,2.0,,,,,2.0,2.0
39415,4.0,2.0,,,,,,,2.0,2.0
39416,4.0,2.0,0.0,2.0,,,,,2.0,2.0
39417,4.0,2.0,0.0,2.0,,,2.0,2.0,2.0,2.0
39418,4.0,2.0,0.0,2.0,,,3.0,2.0,2.0,2.0
39419,5.0,2.0,1.0,2.0,,,,,2.0,2.0
39420,5.0,3.0,,,,,2.0,3.0,2.0,2.0
39421,5.0,4.0,,,,,2.0,4.0,2.0,3.0
39422,6.0,4.0,,,,,2.0,4.0,1.0,3.0
39423,6.0,3.0,,,,,,,3.0,3.0
39424,6.0,2.0,,,,,,,3.0,3.0
39425,6.0,3.0,,,,,,,3.0,3.0
39426,6.0,2.0,0.0,2.0,,,,,3.0,3.0
39427,6.0,1.0,,,,,,,3.0,3.0
39428,6.0,2.0,,,,,,,3.0,3.0
39429,5.0,2.0,,,,,,,2.0,3.0
39430,5.0,2.0,,,,,,,2.0,3.0
39431,5.0,2.0,,,,,,,2.0,3.0
39432,5.0,1.0,,,,,,,3.0,3.0
39433,5.0,0.0,,,0.0,0.0,,,2.0,3.0
39434,5.0,0.0,,,,,,,2.0,3.0
39435,5.0,0.0,,,,,,,2.0,3.0
39436,5.0,1.0,,,,,,,3.0,3.0
39437,6.0,1.0,,,,,,,3.0,3.0
39438,5.0,1.0,,,,,,,3.0,3.0
39439,4.0,1.0,,,,,,,3.0,3.0
39440,4.0,1.0,,,,,,,3.0,3.0
39441,5.0,1.0,,,,,,,3.0,3.0
39442,4.0,1.0,,,,,,,3.0,3.0
39443,3.0,1.0,,,,,,,3.0,3.0
39444,3.0,2.0,,,,,,,2.0,3.0
39445,3.0,3.0,3.0,3.0,,,,,2.0,0.0
39446,3.0,2.0,3.0,3.0,,,,,2.0,0.0
39447,3.0,3.0,4.0,3.0,,,,,2.0,0.0
39448,2.0,3.0,4.0,3.0,,,,,2.0,0.0
39449,3.0,3.0,,,,,,,2.0,3.0
39450,2.0,3.0,,,2.0,0.0,0.0,3.0,2.0,3.0
39451,1.0,3.0,,,,,0.0,3.0,2.0,3.0
39452,1.0,4.0,,,1.0,1.0,,,1.0,0.0
39453,1.0,4.0,,,1.0,0.0,,,1.0,0.0
39454,1.0,3.0,4.0,3.0,,,0.0,3.0,2.0,3.0
39455,1.0,4.0,,,,,,,1.0,0.0
39456,1.0,3.0,,,1.0,1.0,,,1.0,0.0
39457,2.0,3.0,,,,,,,2.0,3.0
39458,2.0,4.0,5.0,4.0,2.0,0.0,,,1.0,3.0
39459,3.0,4.0,5.0,4.0,,,,,1.0,3.0
39460,2.0,4.0,6.0,4.0,2.0,0.0,,,1.0,0.0
39461,2.0,5.0,6.0,5.0,2.0,1.0,,,1.0,0.0
39462,1.0,5.0,,,,,,,1.0,0.0
39463,0.0,5.0,,,,,0.0,1.0,1.0,0.0
39464,0.0,4.0,,,,,,,1.0,3.0
39465,0.0,4.0,,,,,,,1.0,3.0
39466,0.0,3.0,,,,,,,1.0,3.0
39467,1.0,3.0,,,1.0,0.0,1.0,1.0,1.0,3.0
39468,0.0,3.0,,,,,,,1.0,3.0
39469,0.0,2.0,,,,,1.0,2.0,1.0,3.0
39470,0.0,2.0,,,,,,,3.0,0.0
39471,0.0,2.0,,,,,,,3.0,3.0
39472,0.0,3.0,,,,,0.0,3.0,1.0,3.0
39473,0.0,4.0,,,,,,,1.0,3.0
39474,0.0,4.0,,,,,1.0,4.0,1.0,3.0
39475,1.0,4.0,,,,,2.0,4.0,0.0,0.0
39476,1.0,4.0,,,,,,,0.0,0.0
39477,1.0,5.0,,,,,,,0.0,0.0
39478,0.0,5.0,,,,,,,1.0,0.0
39479,0.0,5.0,,,,,,,1.0,0.0
39480,0.0,4.0,,,,,,,1.0,0.0
39481,0.0,4.0,,,2.0,4.0,2.0,4.0,1.0,0.0
39482,0.0,3.0,,,,,,,3.0,0.0
39483,0.0,2.0,,,,,,,3.0,0.0
39484,0.0,2.0,,,,,,,3.0,0.0
39485,1.0,2.0,,,,,,,0.0,0.0
39486,1.0,3.0,,,1.0,5.0,,,0.0,0.0
39487,1.0,3.0,,,,,,,0.0,0.0
39488,0.0,3.0,,,0.0,6.0,,,3.0,0.0
39489,1.0,3.0,,,,,,,0.0,0.0
39490,1.0,2.0,,,,,,,3.0,0.0
39491,0.0,2.0,,,0.0,5.0,,,3.0,0.0
39492,0.0,1.0,,,0.0,6.0,,,3.0,0.0
39493,0.0,1.0,,,0.0,5.0,,,3.0,0.0
39494,0.0,0.0,,,0.0,6.0,,,1.0,0.0
39495,0.0,1.0,,,0.0,6.0,0.0,6.0,3.0,0.0
39496,1.0,1.0,,,1.0,6.0,,,3.0,0.0
39497,2.0,1.0,,,,,,,3.0,0.0
39498,2.0,1.0,,,,,,,3.0,0.0
39499,3.0,1.0,,,,,,,3.0,0.0
39500,2.0,1.0,,,,,,,3.0,0.0
39501,3.0,1.0,,,,,,,3.0,1.0
39502,2.0,1.0,4.0,1.0,,,,,3.0,1.0
39503,1.0,1.0,3.0,1.0,1.0,5.0,1.0,3.0,3.0,1.0
39504,1.0,0.0,,,1.0,6.0,,,0.0,1.0
39505,1.0,0.0,3.0,0.0,1.0,5.0,,,0.0,1.0
39506,1.0,1.0,,,1.0,4.0,1.0,2.0,3.0,1.0
39507,1.0,0.0,1.0,0.0,,,,,0.0,1.0
39508,1.0,0.0,1.0,0.0,1.0,4.0,,,0.0,1.0
39509,2.0,0.0,1.0,0.0,,,,,0.0,1.0
39510,2.0,1.0,1.0,1.0,,,,,3.0,1.0
39511,2.0,1.0,2.0,1.0,,,,,3.0,1.0
39512,3.0,1.0,2.0,1.0,,,3.0,4.0,3.0,1.0
39513,4.0,1.0,2.0,1.0,,,,,3.0,1.0
39514,5.0,1.0,,,,,,,3.0,1.0
39515,6.0,1.0,,,,,,,3.0,1.0
39516,6.0,2.0,,,,,,,3.0,1.0
39517,6.0,2.0,,,,,,,3.0,1.0
39518,6.0,3.0,2.0,3.0,,,,,3.0,0.0
39519,6.0,4.0,2.0,4.0,,,,,3.0,0.0
39520,5.0,4.0,,,,,,,2.0,0.0
39521,6.0,4.0,2.0,4.0,,,,,3.0,0.0
39522,6.0,4.0,3.0,4.0,,,,,3.0,0.0
39523,5.0,4.0,,,1.0,4.0,,,2.0,0.0
39524,5.0,4.0,,,,,,,2.0,1.0
39525,5.0,5.0,,,,,2.0,5.0,2.0,0.0
39526,5.0,6.0,,,,,,,2.0,0.0
39527,5.0,6.0,,,,,,,2.0,1.0
39528,4.0,6.0,,,,,,,2.0,1.0
39529,5.0,6.0,,,,,,,2.0,1.0
39530,5.0,6.0,,,,,2.0,6.0,2.0,1.0
39531,6.0,6.0,,,3.0,6.0,3.0,6.0,3.0,1.0
39532,6.0,5.0,,,,,,,3.0,1.0
39533,6.0,6.0,,,3.0,6.0,4.0,6.0,3.0,1.0
39534,6.0,6.0,,,2.0,6.0,4.0,6.0,3.0,1.0
39535,6.0,6.0,,,2.0,6.0,3.0,6.0,3.0,1.0
39536,6.0,6.0,,,,,2.0,6.0,3.0,1.0
39537,6.0,5.0,,,,,,,3.0,1.0
39538,6.0,5.0,,,,,,,3.0,1.0
39539,6.0,4.0,,,,,,,3.0,1.0
39540,5.0,4.0,,,,,5.0,6.0,3.0,1.0
39541,4.0,4.0,,,,,,,3.0,1.0
39542,4.0,3.0,,,,,4.0,6.0,3.0,1.0
39543,3.0,3.0,,,,,,,3.0,1.0
39544,3.0,2.0,1.0,2.0,,,,,3.0,1.0
39545,3.0,1.0,1.0,1.0,,,,,3.0,1.0
39546,3.0,1.0,1.0,1.0,,,,,3.0,1.0
39547,3.0,1.0,2.0,1.0,,,,,3.0,1.0
39548,2.0,1.0,2.0,2.0,,,,,3.0,1.0
39549,3.0,1.0,,,,,,,3.0,1.0
39550,4.0,1.0,,,,,,,3.0,1.0
39551,3.0,1.0,,,,,,,3.0,0.0
39552,2.0,1.0,2.0,3.0,,,,,3.0,0.0
39553,2.0,2.0,2.0,2.0,,,,,0.0,0.0
39554,1.0,2.0,,,,,,,0.0,1.0
39555,1.0,1.0,2.0,1.0,,,,,0.0,1.0
39556,0.0,1.0,,,0.0,5.0,,,3.0,1.0
39557,0.0,0.0,3.0,0.0,0.0,5.0,,,1.0,1.0
39558,0.0,0.0,,,0.0,5.0,,,1.0,1.0
39559,0.0,0.0,,,0.0,4.0,,,1.0,1.0
39560,1.0,0.0,,,,,1.0,4.0,0.0,1.0
39561,0.0,0.0,,,0.0,4.0,,,1.0,0.0
39562,0.0,0.0,,,0.0,4.0,,,1.0,0.0
39563,0.0,0.0,,,0.0,4.0,,,1.0,0.0
39564,0.0,0.0,,,,,,,1.0,0.0
39565,1.0,0.0,,,1.0,4.0,1.0,6.0,0.0,0.0
39566,1.0,1.0,4.0,1.0,,,1.0,6.0,3.0,1.0
39567,1.0,0.0,,,,,,,2.0,1.0
39568,0.0,0.0,,,,,0.0,6.0,2.0,1.0
39569,0.0,1.0,6.0,1.0,,,0.0,6.0,3.0,1.0
39570,0.0,2.0,,,,,0.0,6.0,3.0,1.0
39571,0.0,2.0,,,,,0.0,6.0,3.0,1.0
39572,0.0,3.0,,,,,,,3.0,1.0
39573,0.0,3.0,,,,,,,3.0,1.0
39574,0.0,3.0,,,,,,,3.0,1.0
39575,0.0,2.0,,,,,,,3.0,1.0
39576,0.0,2.0,,,,,,,3.0,1.0
39577,0.0,1.0,,,,,,,3.0,1.0
39578,0.0,1.0,3.0,1.0,,,,,3.0,1.0
39579,0.0,1.0,4.0,1.0,,,,,3.0,1.0
39580,1.0,1.0,,,,,,,3.0,1.0
39581,1.0,0.0,,,,,,,0.0,1.0
39582,0.0,0.0,,,,,,,1.0,0.0
39583,1.0,0.0,,,,,,,0.0,0.0
39584,1.0,0.0,,,,,1.0,5.0,0.0,0.0
39585,1.0,1.0,6.0,1.0,,,1.0,4.0,3.0,0.0
39586,0.0,1.0,,,,,0.0,4.0,3.0,0.0
39587,0.0,1.0,6.0,1.0,,,0.0,3.0,3.0,0.0
39588,0.0,1.0,,,0.0,2.0,0.0,3.0,3.0,0.0
39589,1.0,1.0,,,,,,,2.0,0.0
39590,1.0,1.0,,,,,1.0,2.0,3.0,0.0
39591,0.0,1.0,,,0.0,3.0,,,3.0,0.0
39592,0.0,2.0,,,0.0,4.0,3.0,2.0,1.0,0.0
39593,0.0,3.0,,,,,,,1.0,0.0
39594,0.0,2.0,,,0.0,4.0,,,3.0,0.0
39595,1.0,2.0,,,,,3.0,2.0,0.0,0.0
39596,1.0,2.0,6.0,2.0,1.0,4.0,2.0,2.0,0.0,0.0
39597,1.0,2.0,,,,,,,0.0,0.0
39598,0.0,2.0,,,,,2.0,2.0,1.0,0.0
39599,1.0,2.0,,,1.0,5.0,1.0,2.0,0.0,0.0
39600,1.0,2.0,,,1.0,5.0,1.0,1.0,1.0,0.0
39601,0.0,2.0,6.0,2.0,,,,,1.0,0.0
39602,0.0,2.0,6.0,2.0,,,,,1.0,0.0
39603,0.0,2.0,5.0,2.0,,,,,1.0,1.0
39604,0.0,2.0,,,,,,,1.0,1.0
39605,0.0,2.0,5.0,2.0,,,2.0,2.0,1.0,1.0
39606,0.0,2.0,,,,,2.0,2.0,1.0,1.0
39607,0.0,2.0,,,,,2.0,2.0,1.0,1.0
39608,0.0,3.0,,,,,,,1.0,1.0
39609,0.0,2.0,4.0,2.0,,,,,1.0,1.0
39610,0.0,1.0,,,,,4.0,1.0,1.0,0.0
39611,0.0,2.0,4.0,2.0,,,,,1.0,0.0
39612,0.0,1.0,,,,,,,3.0,0.0
39613,0.0,1.0,,,,,,,3.0,0.0
39614,0.0,1.0,2.0,1.0,,,,,3.0,0.0
39615,0.0,0.0,,,,,,,1.0,0.0
39616,0.0,0.0,,,1.0,0.0,,,1.0,3.0
39617,0.0,1.0,0.0,1.0,1.0,1.0,,,3.0,2.0
39618,0.0,1.0,0.0,0.0,0.0,1.0,,,3.0,1.0
39619,1.0,1.0,,,0.0,1.0,,,0.0,1.0
39620,1.0,2.0,,,0.0,2.0,2.0,2.0,0.0,1.0
39621,1.0,1.0,1.0,0.0,,,,,3.0,1.0
39622,1.0,0.0,1.0,0.0,1.0,2.0,,,0.0,1.0
39623,1.0,1.0,1.0,1.0,1.0,2.0,,,0.0,1.0
39624,0.0,1.0,0.0,1.0,,,,,3.0,1.0
39625,0.0,1.0,0.0,1.0,,,,,3.0,1.0
39626,0.0,1.0,0.0,1.0,,,,,3.0,1.0
39627,0.0,1.0,1.0,1.0,,,,,3.0,1.0
39628,0.0,2.0,1.0,2.0,1.0,2.0,,,3.0,0.0
39629,0.0,1.0,1.0,1.0,,,,,3.0,1.0
39630,0.0,0.0,1.0,0.0,,,,,1.0,1.0
39631,0.0,1.0,0.0,0.0,,,,,3.0,2.0
39632,1.0,1.0,,,,,,,3.0,1.0
39633,1.0,0.0,0.0,0.0,,,,,0.0,1.0
39634,1.0,1.0,,,,,,,3.0,2.0
39635,2.0,1.0,,,3.0,1.0,,,3.0,2.0
39636,2.0,0.0,0.0,0.0,2.0,1.0,,,0.0,2.0
39637,3.0,0.0,0.0,0.0,2.0,0.0,3.0,6.0,0.0,2.0
39638,3.0,0.0,0.0,0.0,,,,,0.0,2.0
39639,3.0,1.0,,,,,,,3.0,2.0
39640,3.0,1.0,,,2.0,1.0,,,3.0,1.0
39641,3.0,1.0,,,2.0,1.0,,,3.0,1.0
39642,2.0,1.0,,,2.0,1.0,,,3.0,2.0
39643,1.0,1.0,0.0,1.0,3.0,1.0,,,0.0,2.0
39644,1.0,1.0,1.0,1.0,,,,,3.0,2.0
39645,0.0,1.0,,,,,,,3.0,2.0
39646,1.0,1.0,1.0,0.0,,,,,0.0,2.0
39647,0.0,1.0,,,,,,,3.0,2.0
39648,0.0,1.0,,,,,,,3.0,2.0
39649,1.0,1.0,1.0,0.0,,,,,0.0,2.0
39650,1.0,1.0,1.0,1.0,,,,,0.0,2.0
39651,2.0,1.0,2.0,1.0,,,,,0.0,2.0
39652,2.0,0.0,2.0,0.0,4.0,0.0,,,0.0,2.0
39653,2.0,0.0,1.0,0.0,,,,,0.0,2.0
39654,1.0,0.0,1.0,1.0,,,,,0.0,2.0
39655,0.0,0.0,,,,,,,1.0,2.0
39656,0.0,0.0,2.0,0.0,,,,,1.0,2.0
39657,1.0,0.0,1.0,0.0,,,,,0.0,2.0
39658,1.0,1.0,,,,,,,0.0,1.0
39659,1.0,2.0,,,5.0,2.0,,,0.0,2.0
39660,1.0,1.0,,,,,,,0.0,1.0
39661,2.0,1.0,,,,,,,3.0,1.0
39662,2.0,1.0,,,,,,,3.0,1.0
39663,3.0,1.0,,,,,,,3.0,1.0
39664,2.0,1.0,4.0,1.0,,,,,0.0,2.0
39665,2.0,2.0,,,5.0,2.0,,,0.0,1.0
39666,3.0,2.0,,,6.0,2.0,,,0.0,1.0
39667,4.0,2.0,5.0,2.0,,,,,0.0,2.0
39668,4.0,2.0,5.0,2.0,6.0,2.0,,,0.0,2.0
39669,4.0,2.0,5.0,2.0,6.0,2.0,,,0.0,2.0
39670,4.0,1.0,5.0,1.0,,,,,3.0,1.0
39671,4.0,2.0,,,,,,,3.0,1.0
39672,5.0,2.0,,,,,,,3.0,1.0
39673,5.0,3.0,,,,,,,3.0,1.0
39674,6.0,3.0,,,6.0,4.0,6.0,6.0,3.0,1.0
39675,6.0,3.0,,,6.0,4.0,6.0,6.0,3.0,1.0
39676,6.0,4.0,,,6.0,4.0,6.0,6.0,3.0,1.0
39677,6.0,5.0,,,6.0,5.0,,,3.0,1.0
39678,5.0,5.0,5.0,0.0,5.0,5.0,5.0,6.0,3.0,1.0
39679,5.0,5.0,5.0,0.0,5.0,6.0,5.0,6.0,3.0,1.0
39680,4.0,5.0,,,5.0,5.0,,,0.0,1.0
39681,5.0,5.0,5.0,1.0,5.0,4.0,6.0,5.0,0.0,1.0
39682,6.0,5.0,,,,,6.0,5.0,0.0,1.0
39683,6.0,5.0,,,,,6.0,6.0,3.0,0.0
39684,6.0,5.0,,,,,,,3.0,1.0
39685,6.0,5.0,,,,,6.0,6.0,3.0,1.0
39686,6.0,5.0,,,,,6.0,6.0,3.0,1.0
39687,6.0,6.0,,,,,5.0,6.0,3.0,1.0
39688,6.0,6.0,,,,,,,0.0,1.0
39689,6.0,5.0,,,,,,,3.0,1.0
39690,5.0,5.0,,,5.0,3.0,,,0.0,2.0
39691,5.0,5.0,,,5.0,2.0,,,0.0,2.0
39692,5.0,4.0,,,5.0,3.0,5.0,6.0,3.0,1.0
39693,5.0,3.0,,,4.0,3.0,5.0,6.0,3.0,1.0
39694,5.0,3.0,,,4.0,3.0,5.0,6.0,3.0,1.0
39695,4.0,3.0,4.0,1.0,4.0,3.0,,,3.0,1.0
39696,3.0,3.0,,,,,,,3.0,1.0
39697,3.0,2.0,3.0,2.0,,,,,3.0,1.0
39698,3.0,3.0,3.0,2.0,5.0,3.0,,,0.0,2.0
39699,3.0,2.0,4.0,2.0,,,,,3.0,1.0
39700,3.0,3.0,,,,,,,0.0,1.0
39701,3.0,2.0,6.0,2.0,,,,,3.0,0.0
39702,2.0,2.0,,,,,,,0.0,0.0
39703,2.0,1.0,,,,,,,3.0,0.0
39704,2.0,1.0,,,,,,,3.0,0.0
39705,1.0,1.0,6.0,1.0,,,,,0.0,0.0
39706,1.0,0.0,,,,,,,0.0,0.0
39707,1.0,0.0,,,,,,,0.0,0.0
39708,1.0,1.0,,,,,,,0.0,0.0
39709,1.0,0.0,,,,,,,0.0,0.0
39710,2.0,0.0,,,2.0,5.0,,,0.0,0.0
39711,1.0,0.0,,,,,,,0.0,0.0
39712,1.0,1.0,,,,,,,0.0,0.0
39713,1.0,2.0,4.0,2.0,,,,,0.0,1.0
39714,1.0,3.0,,,,,,,0.0,1.0
39715,1.0,2.0,,,1.0,5.0,,,0.0,0.0
39716,1.0,1.0,,,1.0,6.0,,,0.0,1.0
39717,1.0,1.0,,,,,,,0.0,1.0
39718,1.0,2.0,,,,,,,0.0,1.0
39719,1.0,2.0,,,,,,,0.0,1.0
39720,0.0,2.0,,,,,,,3.0,1.0
39721,0.0,2.0,1.0,2.0,,,,,3.0,1.0
39722,0.0,3.0,,,,,,,3.0,1.0
39723,1.0,3.0,,,,,,,0.0,1.0
39724,2.0,3.0,3.0,3.0,,,,,0.0,1.0
39725,2.0,4.0,3.0,4.0,,,,,0.0,1.0
39726,1.0,4.0,2.0,4.0,,,,,0.0,1.0
39727,1.0,3.0,,,,,,,0.0,0.0
39728,1.0,3.0,1.0,5.0,,,,,0.0,2.0
39729,1.0,4.0,1.0,4.0,,,,,0.0,1.0
39730,1.0,5.0,,,2.0,5.0,,,0.0,1.0
39731,1.0,4.0,,,,,,,0.0,1.0
39732,1.0,4.0,,,,,,,0.0,1.0
39733,1.0,4.0,,,,,6.0,4.0,0.0,2.0
39734,2.0,4.0,2.0,5.0,,,5.0,4.0,0.0,2.0
39735,1.0,4.0,2.0,4.0,3.0,4.0,,,0.0,2.0
39736,2.0,4.0,1.0,4.0,,,,,0.0,2.0
39737,2.0,3.0,,,2.0,5.0,,,0.0,1.0
39738,2.0,2.0,,,2.0,6.0,,,0.0,1.0
39739,3.0,2.0,,,,,,,0.0,2.0
39740,3.0,3.0,,,,,,,0.0,1.0
39741,4.0,3.0,,,,,6.0,3.0,0.0,0.0
39742,4.0,2.0,,,,,,,0.0,0.0
39743,4.0,1.0,,,,,,,3.0,1.0
39744,4.0,1.0,,,,,,,3.0,1.0
39745,4.0,2.0,2.0,2.0,,,,,0.0,1.0
39746,4.0,1.0,,,,,,,3.0,1.0
39747,4.0,0.0,,,,,,,0.0,1.0
39748,4.0,0.0,,,,,,,0.0,1.0
39749,5.0,0.0,,,,,5.0,5.0,0.0,1.0
39750,5.0,0.0,,,,,5.0,5.0,0.0,1.0
39751,5.0,0.0,,,,,5.0,5.0,0.0,1.0
39752,6.0,0.0,,,,,,,0.0,1.0
39753,6.0,0.0,,,,,,,0.0,1.0
39754,5.0,0.0,,,,,5.0,5.0,0.0,1.0
39755,6.0,0.0,,,,,,,0.0,1.0
39756,6.0,0.0,,,,,,,0.0,1.0
39757,6.0,0.0,,,,,,,0.0,0.0
39758,6.0,0.0,,,,,,,0.0,1.0
39759,6.0,0.0,,,,,,,0.0,1.0
39760,6.0,0.0,,,,,,,0.0,1.0
39761,6.0,0.0,,,,,,,0.0,0.0
39762,6.0,1.0,,,,,,,3.0,0.0
39763,6.0,2.0,,,,,,,3.0,0.0
39764,6.0,2.0,,,,,,,3.0,0.0
39765,6.0,1.0,,,,,,,3.0,1.0
39766,6.0,1.0,,,,,,,3.0,1.0
39767,6.0,2.0,,,,,,,3.0,1.0
39768,6.0,3.0,0.0,3.0,,,,,3.0,1.0
39769,6.0,4.0,,,,,1.0,4.0,1.0,1.0
39770,5.0,4.0,,,,,1.0,4.0,2.0,1.0
39771,6.0,4.0,,,,,1.0,4.0,1.0,1.0
39772,6.0,4.0,,,,,1.0,4.0,1.0,1.0
39773,6.0,4.0,,,3.0,4.0,1.0,4.0,1.0,1.0
39774,6.0,4.0,,,4.0,4.0,2.0,4.0,1.0,1.0
39775,6.0,4.0,,,,,,,1.0,2.0
39776,5.0,4.0,,,,,2.0,4.0,2.0,1.0
39777,5.0,3.0,,,3.0,3.0,,,2.0,1.0
39778,5.0,3.0,,,3.0,3.0,,,2.0,1.0
39779,4.0,3.0,,,,,,,2.0,2.0
39780,4.0,2.0,,,,,4.0,4.0,3.0,1.0
39781,4.0,1.0,1.0,1.0,,,,,3.0,1.0
39782,4.0,0.0,,,,,,,2.0,1.0
39783,4.0,1.0,,,,,,,3.0,1.0
39784,4.0,1.0,,,,,4.0,3.0,3.0,0.0
39785,4.0,1.0,,,,,4.0,4.0,3.0,0.0
39786,4.0,0.0,,,,,4.0,4.0,0.0,0.0
39787,3.0,0.0,3.0,3.0,,,,,0.0,0.0
39788,2.0,0.0,,,,,,,0.0,0.0
39789,2.0,0.0,2.0,3.0,,,2.0,4.0,0.0,0.0
39790,3.0,0.0,,,,,,,2.0,0.0
39791,3.0,0.0,,,,,,,2.0,0.0
39792,3.0,0.0,,,,,,,2.0,0.0
39793,3.0,1.0,,,,,,,3.0,0.0
39794,3.0,2.0,,,,,,,2.0,0.0
39795,3.0,3.0,2.0,3.0,2.0,3.0,,,2.0,0.0
39796,4.0,3.0,,,1.0,3.0,,,2.0,0.0
39797,4.0,4.0,1.0,4.0,,,,,2.0,3.0
39798,4.0,3.0,,,,,,,2.0,3.0
39799,4.0,4.0,0.0,4.0,,,,,2.0,2.0
39800,4.0,4.0,1.0,4.0,4.0,2.0,,,2.0,2.0
39801,5.0,4.0,0.0,4.0,,,,,2.0,2.0
39802,4.0,4.0,,,,,,,2.0,2.0
39803,3.0,4.0,0.0,4.0,,,0.0,4.0,2.0,2.0
39804,3.0,4.0,0.0,4.0,,,,,2.0,2.0
39805,2.0,4.0,,,2.0,3.0,,,1.0,2.0
39806,2.0,3.0,,,2.0,4.0,,,1.0,2.0
39807,3.0,3.0,,,3.0,4.0,,,1.0,2.0
39808,3.0,4.0,3.0,5.0,3.0,5.0,,,1.0,0.0
39809,2.0,4.0,,,,,2.0,0.0,1.0,0.0
39810,2.0,4.0,4.0,4.0,,,,,1.0,0.0
39811,3.0,4.0,4.0,4.0,3.0,5.0,,,1.0,0.0
39812,3.0,3.0,,,,,3.0,0.0,1.0,0.0
39813,3.0,2.0,3.0,5.0,,,,,1.0,2.0
39814,3.0,3.0,3.0,6.0,,,3.0,0.0,1.0,2.0
39815,2.0,3.0,,,,,,,1.0,2.0
39816,2.0,2.0,,,,,,,1.0,3.0
39817,2.0,1.0,,,,,,,0.0,2.0
39818,1.0,1.0,,,,,,,0.0,2.0
39819,0.0,1.0,,,,,,,1.0,2.0
39820,0.0,1.0,,,,,,,1.0,2.0
39821,0.0,1.0,,,,,0.0,0.0,1.0,2.0
39822,0.0,1.0,0.0,6.0,,,0.0,1.0,1.0,2.0
39823,1.0,1.0,,,,,1.0,1.0,0.0,2.0
39824,0.0,1.0,0.0,6.0,,,2.0,1.0,1.0,2.0
39825,0.0,0.0,0.0,6.0,,,2.0,0.0,1.0,2.0
39826,0.0,0.0,,,,,1.0,0.0,1.0,2.0
39827,1.0,0.0,1.0,6.0,,,1.0,0.0,0.0,2.0
39828,1.0,0.0,1.0,5.0,,,2.0,0.0,0.0,2.0
39829,1.0,1.0,,,,,,,0.0,2.0
39830,2.0,1.0,2.0,4.0,,,,,1.0,2.0
39831,1.0,1.0,,,,,1.0,1.0,0.0,2.0
39832,1.0,0.0,,,,,1.0,1.0,0.0,2.0
39833,1.0,0.0,,,,,1.0,2.0,0.0,2.0
39834,0.0,0.0,,,,,,,1.0,2.0
39835,1.0,0.0,,,,,,,0.0,2.0
39836,1.0,0.0,,,,,,,0.0,2.0
39837,1.0,1.0,,,6.0,1.0,,,0.0,3.0
39838,2.0,1.0,,,6.0,1.0,,,0.0,3.0
39839,2.0,1.0,,,,,,,0.0,3.0
39840,2.0,1.0,,,,,,,3.0,3.0
39841,2.0,1.0,,,,,,,3.0,3.0
39842,1.0,1.0,,,6.0,1.0,,,3.0,3.0
39843,1.0,1.0,,,,,,,3.0,3.0
39844,1.0,0.0,,,5.0,0.0,,,0.0,3.0
39845,0.0,0.0,,,,,,,1.0,3.0
39846,0.0,0.0,,,,,,,1.0,3.0
39847,1.0,0.0,,,,,,,0.0,3.0
39848,1.0,0.0,,,,,,,0.0,3.0
39849,2.0,0.0,,,,,,,0.0,3.0
39850,1.0,0.0,,,,,,,0.0,3.0
39851,0.0,0.0,,,,,,,1.0,3.0
39852,0.0,0.0,,,,,,,1.0,3.0
39853,1.0,0.0,,,,,,,0.0,3.0
39854,1.0,0.0,,,,,,,0.0,3.0
39855,0.0,0.0,,,,,,,1.0,3.0
39856,0.0,1.0,,,,,,,3.0,3.0
39857,0.0,1.0,,,,,,,3.0,3.0
39858,0.0,1.0,,,,,,,3.0,3.0
39859,0.0,1.0,,,,,,,3.0,3.0
39860,0.0,2.0,,,,,,,3.0,2.0
39861,0.0,2.0,,,,,,,3.0,2.0
39862,0.0,3.0,,,,,,,3.0,2.0
39863,0.0,3.0,,,,,,,3.0,2.0
39864,0.0,4.0,,,,,,,3.0,3.0
39865,0.0,4.0,2.0,4.0,,,,,3.0,3.0
39866,0.0,5.0,,,,,5.0,5.0,1.0,2.0
39867,0.0,5.0,1.0,5.0,,,,,3.0,3.0
39868,0.0,5.0,,,,,5.0,5.0,1.0,3.0
39869,0.0,6.0,1.0,6.0,,,,,2.0,3.0
39870,1.0,6.0,1.0,6.0,,,,,0.0,3.0
39871,1.0,5.0,,,,,2.0,5.0,0.0,3.0
39872,1.0,5.0,1.0,6.0,,,1.0,5.0,0.0,2.0
39873,0.0,5.0,1.0,5.0,,,,,1.0,2.0
39874,0.0,5.0,1.0,5.0,,,1.0,5.0,1.0,2.0
39875,0.0,5.0,,,,,0.0,5.0,1.0,2.0
39876,0.0,6.0,,,,,0.0,6.0,2.0,2.0
39877,0.0,6.0,0.0,5.0,,,0.0,6.0,2.0,2.0
39878,0.0,6.0,0.0,4.0,,,0.0,6.0,2.0,2.0
39879,1.0,6.0,,,,,0.0,6.0,2.0,2.0
39880,1.0,6.0,,,,,0.0,6.0,2.0,2.0
39881,0.0,6.0,0.0,6.0,,,0.0,6.0,2.0,2.0
39882,0.0,6.0,0.0,6.0,,,0.0,6.0,2.0,2.0
